# format: first line must contain (num_ombh2,num_lambda_G_rad), 
# other lines must contain (ombh2,lambda_G_rad,YHe) 
# Beware, omegab = 8*pi*G_6.67*rho_b*h^2/(3*H_0^2), lambda_G_mat not taken into account in this definition and lambda_G_mat = 0.95 here. We used PArthENoPE 3.0 to create this file.

50 23 

0.02453  1.000  0.24041 
0.02470  1.000  0.24047 
0.02486  1.000  0.24054 
0.02503  1.000  0.24060 
0.02519  1.000  0.24066 
0.02536  1.000  0.24073 
0.02552  1.000  0.24079 
0.02569  1.000  0.24085 
0.02586  1.000  0.24091 
0.02602  1.000  0.24097 
0.02619  1.000  0.24103 
0.02635  1.000  0.24109 
0.02652  1.000  0.24115 
0.02668  1.000  0.24121 
0.02685  1.000  0.24126 
0.02701  1.000  0.24132 
0.02718  1.000  0.24138 
0.02734  1.000  0.24144 
0.02751  1.000  0.24149 
0.02767  1.000  0.24155 
0.02784  1.000  0.24161 
0.02800  1.000  0.24166 
0.02817  1.000  0.24172 
0.02833  1.000  0.24177 
0.02024  1.020  0.23964 
0.02040  1.020  0.23972 
0.02057  1.020  0.23980 
0.02073  1.020  0.23987 
0.02090  1.020  0.23995 
0.02106  1.020  0.24003 
0.02123  1.020  0.24011 
0.02139  1.020  0.24018 
0.02156  1.020  0.24026 
0.02173  1.020  0.24033 
0.02189  1.020  0.24040 
0.02206  1.020  0.24048 
0.02222  1.020  0.24055 
0.02239  1.020  0.24062 
0.02255  1.020  0.24069 
0.02272  1.020  0.24076 
0.02288  1.020  0.24083 
0.02305  1.020  0.24090 
0.02321  1.020  0.24097 
0.02338  1.020  0.24104 
0.02354  1.020  0.24111 
0.02371  1.020  0.24117 
0.02387  1.020  0.24124 
0.02404  1.020  0.24130 
0.02420  1.020  0.24137 
0.02437  1.020  0.24144 
0.02453  1.020  0.24150 
0.02470  1.020  0.24156 
0.02486  1.020  0.24163 
0.02503  1.020  0.24169 
0.02519  1.020  0.24175 
0.02536  1.020  0.24181 
0.02552  1.020  0.24188 
0.02569  1.020  0.24194 
0.02586  1.020  0.24200 
0.02602  1.020  0.24206 
0.02619  1.020  0.24212 
0.02635  1.020  0.24218 
0.02652  1.020  0.24223 
0.02668  1.020  0.24229 
0.02685  1.020  0.24235 
0.02701  1.020  0.24241 
0.02718  1.020  0.24247 
0.02734  1.020  0.24252 
0.02751  1.020  0.24258 
0.02767  1.020  0.24263 
0.02784  1.020  0.24269 
0.02800  1.020  0.24275 
0.02817  1.020  0.24280 
0.02833  1.020  0.24285 
0.02024  1.040  0.24074 
0.02040  1.040  0.24082 
0.02057  1.040  0.24090 
0.02073  1.040  0.24097 
0.02090  1.040  0.24105 
0.02106  1.040  0.24113 
0.02123  1.040  0.24121 
0.02139  1.040  0.24128 
0.02156  1.040  0.24136 
0.02172  1.040  0.24143 
0.02189  1.040  0.24150 
0.02206  1.040  0.24158 
0.02222  1.040  0.24165 
0.02239  1.040  0.24172 
0.02255  1.040  0.24179 
0.02272  1.040  0.24186 
0.02288  1.040  0.24193 
0.02305  1.040  0.24200 
0.02321  1.040  0.24207 
0.02338  1.040  0.24213 
0.02354  1.040  0.24220 
0.02371  1.040  0.24227 
0.02387  1.040  0.24233 
0.02404  1.040  0.24240 
0.02420  1.040  0.24246 
0.02437  1.040  0.24253 
0.02453  1.040  0.24259 
0.02470  1.040  0.24266 
0.02486  1.040  0.24272 
0.02503  1.040  0.24278 
0.02519  1.040  0.24284 
0.02536  1.040  0.24291 
0.02552  1.040  0.24297 
0.02569  1.040  0.24303 
0.02585  1.040  0.24309 
0.02602  1.040  0.24315 
0.02619  1.040  0.24321 
0.02635  1.040  0.24327 
0.02652  1.040  0.24332 
0.02668  1.040  0.24338 
0.02685  1.040  0.24344 
0.02701  1.040  0.24350 
0.02718  1.040  0.24355 
0.02734  1.040  0.24361 
0.02751  1.040  0.24367 
0.02767  1.040  0.24372 
0.02784  1.040  0.24378 
0.02800  1.040  0.24383 
0.02817  1.040  0.24389 
0.02833  1.040  0.24394 
0.02024  1.050  0.24129 
0.02040  1.050  0.24137 
0.02057  1.050  0.24145 
0.02073  1.050  0.24153 
0.02090  1.050  0.24160 
0.02106  1.050  0.24168 
0.02123  1.050  0.24176 
0.02139  1.050  0.24183 
